h3_cell_6,sum_population,avg_food,sum_gdp,gdp_per_capita
862659617ffffff,351.0,,1743981.0071,4968.606857834758
86265961fffffff,290.0,,9686306.86086,33401.05814089655
862659627ffffff,14.0,,158795.5,11342.535714285714
86265962fffffff,84.0,,219051.8581,2607.7602154761908
862659637ffffff,44.0,,270981.8959,6158.679452272728
862659647ffffff,7.0,,447351.06,63907.294285714284
862659657ffffff,7.0,,71555.7,10222.242857142857
86265965fffffff,64.0,,201178.55804,3143.414969375
86265966fffffff,2.0,,397335.4,198667.7
862659677ffffff,18.0,,351392.19749999995,19521.788749999996
862659687ffffff,242.0,,2711423.10414,11204.227703057852
86265968fffffff,134.0,,158318.89731,1181.484308283582
862659697ffffff,68.0,,156404.89115,2300.0719286764706
86265969fffffff,44.0,,67566.3714,1535.5993500000002
8626596a7ffffff,161.0,,457826.13047,2843.6405619254656
8626596afffffff,71.0,,27204.3101,383.1592971830986
8626596b7ffffff,311.0,,2772193.5657,8913.805677491962
8626596c7ffffff,133.0,,197737.94713000002,1486.7514821804511
8626596cfffffff,900.0,,24875878.625099998,27639.865138999998
8626596d7ffffff,83.0,,28384.28645,341.9793548192771
8626596dfffffff,147.0,,632122.2682,4300.151484353742
8626596e7ffffff,214.0,,3159863.53195,14765.717439018692
8626596efffffff,279.0,,1461505.5266,5238.371063082437
8626596f7ffffff,261.0,,4061089.4388,15559.729650574713
86265970fffffff,6.0,,2167.0894,361.18156666666664
86265971fffffff,15.0,,253229.38406,16881.958937333333
862659747ffffff,1417.0,,206703976.2228,145874.36571827804
862659757ffffff,18.0,,382563.5565,21253.530916666667
86265975fffffff,27.0,,,
862659767ffffff,9.0,,389969.1265,43329.902944444446
86265976fffffff,39.0,,37444.0261,960.1032333333334
862659777ffffff,34.0,,7207727.3715,211991.9815147059
862659787ffffff,88.0,,64100.438200000004,728.4140704545455
86265978fffffff,101.0,,171317.57104,1696.2135746534655
862659797ffffff,22.0,,3414.5998,155.20908181818183
86265979fffffff,94.0,,164981.38243,1755.1210896808511
8626597afffffff,111.0,,924839.77835,8331.889895045046
862659acfffffff,169.0,,10316147.33,61042.29189349112
862659adfffffff,377.0,,998149.0233,2647.6101413793103
86265b007ffffff,1765.0,,38807286.93523,21987.131408062323
86265b00fffffff,776.0,,7176455.33997,9248.009458724227
86265b017ffffff,98.0,,1695336.2384,17299.349371428572
86265b01fffffff,629.0,,7765285.404800001,12345.445794594596
86265b027ffffff,169.0,,359939.58333,2129.820019704142
86265b02fffffff,55.0,,63651.0149,1157.29118
86265b037ffffff,111.0,,1045154.62,9415.807387387387
86265b047ffffff,8.0,,353155.33796000003,44144.417245000004
86265b04fffffff,83.0,,952761.9347,11479.059454216867
86265b057ffffff,23.0,,501115.65063999995,21787.636984347824
86265b05fffffff,67.0,,876523.96125,13082.447182835822
86265b067ffffff,1158.0,,13337419.68624,11517.633580518135
86265b06fffffff,92.0,,750557.8936600001,8158.237974565218
86265b077ffffff,30.0,,147402.1732,4913.405773333333
86265b087ffffff,4340.0,,124441143.6059,28673.07456357143
86265b08fffffff,154.0,,1453694.7822,9439.576507792208
86265b097ffffff,239.0,,4147470.0990999998,17353.431376987446
86265b09fffffff,125.0,,639445.7753,5115.566202399999
86265b0a7ffffff,1584.0,,57925602.8817,36569.19373844697
86265b0afffffff,229.0,,4868770.9291,21261.00842401747
86265b0b7ffffff,1110.0,,2591267.4804000002,2334.475207567568
86265b0c7ffffff,81.0,,2471716.2203,30515.0150654321
86265b0cfffffff,102.0,,658707.38048,6457.915494901961
86265b0d7ffffff,125.0,,826415.9466,6611.3275728
86265b0dfffffff,186.0,,464470.6946,2497.1542720430107
86265b0e7ffffff,43.0,,533795.43325,12413.847284883721
86265b0efffffff,56.0,,1805707.0285,32244.76836607143
86265b0f7ffffff,57.0,,779298.49872,13671.90348631579
86265b10fffffff,13.0,,91378.16,7029.089230769231
86265b147ffffff,81.0,,96738.30793,1194.3000979012345
86265b14fffffff,30.0,,1095909.7680000002,36530.325600000004
86265b157ffffff,231.0,,185265.6293,802.0157112554112
86265b15fffffff,411.0,,2731788.591,6646.687569343066
86265b167ffffff,26.0,,1919.8136,73.83898461538462
86265b177ffffff,4.0,,28762.334,7190.5835
86265b18fffffff,260.0,,924991.8196,3557.6608446153846
86265b19fffffff,246.0,,408850.703,1661.9947276422763
86265b1afffffff,13.0,,69075.125,5313.471153846154
86265b207ffffff,73.0,,372407.6281,5101.474357534246
86265b20fffffff,50.0,,269059.88036999997,5381.1976073999995
86265b217ffffff,265.0,,96101336.24960001,362646.551885283
86265b21fffffff,16.0,,218919.041,13682.4400625
86265b227ffffff,14.0,,972674.7259,69476.76613571428
86265b22fffffff,44.0,,299997.30036,6818.120462727273
86265b237ffffff,7814.0,,666551639.8797,85302.23187608138
86265b247ffffff,475.0,,765786.8847,1612.1829151578947
86265b24fffffff,3156.0,,44320140.58204,14043.137066552597
86265b257ffffff,37.0,,917450.2413999999,24795.95247027027
86265b25fffffff,78.0,,16616977.02689,213038.16701141026
86265b267ffffff,116.0,,495837.68626,4274.462812586206
86265b26fffffff,297.0,,396656.39134000003,1335.5434051851853
86265b277ffffff,317.0,,1207617.44347,3809.5187491167194
86265b287ffffff,236.0,,345615.5046,1464.472477118644
86265b28fffffff,85.0,,462101.28586,5436.485716
86265b29fffffff,2.0,,103520.365,51760.1825
86265b2a7ffffff,66.0,,102468.4959,1552.5529681818182
86265b2afffffff,33.0,,48186.70715,1460.203246969697
86265b2b7ffffff,562.0,,6354495.1673,11306.930902669039
86265b2c7ffffff,28.0,,670532.71214,23947.596862142855
86265b2cfffffff,49.0,,324596.04765,6624.409135714286
86265b2d7ffffff,18.0,,277097.51298,15394.306276666666
86265b2dfffffff,36.0,,87922.74416999999,2442.2984491666666
86265b2e7ffffff,22.0,,630984.456,28681.111636363636
86265b2efffffff,20.0,,610006.7137,30500.335685
86265b2f7ffffff,59.0,,205435.54155,3481.958331355932
86265b307ffffff,184.0,,4130953.2249499997,22450.832744293475
86265b30fffffff,41.0,,549910.9701,13412.462685365854
86265b317ffffff,23.0,,40543.832800000004,1762.775339130435
86265b31fffffff,33.0,,761930.6995,23088.809075757574
86265b327ffffff,48.0,,1983412.73523,41321.098650625
86265b32fffffff,54.0,,848872.1107300001,15719.853902407409
86265b337ffffff,24.0,,68890.9813,2870.457554166667
86265b347ffffff,149.0,,322034.17115999997,2161.3031621476507
86265b34fffffff,40.0,,296484.91787,7412.12294675
86265b357ffffff,41.0,,833469.9286,20328.53484390244
86265b35fffffff,146.0,,387123.5394,2651.531091780822
86265b367ffffff,105.0,,323947.26164,3085.2120156190476
86265b36fffffff,32.0,,32032.282099999997,1001.0088156249999
86265b377ffffff,150.0,,397842.32931,2652.2821954
86265b387ffffff,67.0,,395715.7852,5906.2057492537315
86265b38fffffff,442.0,,37804509.887499996,85530.56535633483
86265b397ffffff,49.0,,251253.97484,5127.632139591837
86265b39fffffff,11.0,,470289.21,42753.564545454545
86265b3a7ffffff,34.0,,252749.1309,7433.797967647059
86265b3afffffff,254.0,,5850059.8419,23031.731661023623
86265b3b7ffffff,102.0,,581915.22751,5705.051250098039
86265b407ffffff,29315.0,,1960270018.8632,66869.18024435271
86265b40fffffff,15183.0,,2683687531.693,176756.0779617335
86265b417ffffff,3903.0,,145676364.9745,37324.20317050986
86265b41fffffff,30408.0,,10894299914.147,358270.84695300576
86265b427ffffff,8101.0,,209253465.59399998,25830.572224910502
86265b42fffffff,14932.0,,945324973.403,63308.66417110903
86265b447ffffff,1221.0,,4570466.8587,3743.2161004914
86265b44fffffff,649.0,,530943.4207,818.0946389830509
86265b457ffffff,1523.0,,284311878.3272,186678.8432877216
86265b45fffffff,934.0,,4331814.582,4637.9171113490365
86265b467ffffff,577.0,,2180727.0704,3779.422998960139
86265b46fffffff,107.0,,115120.7026,1075.89441682243
86265b477ffffff,449.0,,134288384.2854,299083.26121469936
86265b487ffffff,34484.0,,3239296340.657,93936.2121754147
86265b48fffffff,26701.0,,4370334856.44,163676.82320662146
86265b497ffffff,6387.0,,147915333.7601,23158.81223737279
86265b49fffffff,3416.0,,68691077.1423,20108.62914001756
86265b4a7ffffff,11831.0,,516925733.0257,43692.480181362516
86265b4afffffff,34771.0,,4220946425.2804,121392.7245486296
86265b4b7ffffff,3328.0,,198685130.993,59701.060995492786
86265b4c7ffffff,2760.0,,206887757.5221,74959.33243554347
86265b4cfffffff,2204.0,,22201962.7559,10073.48582391107
86265b4d7ffffff,33587.0,,3386375294.753,100823.98829169023
86265b4dfffffff,5635.0,,73763848.29,13090.301382431235
86265b4e7ffffff,11228.0,,2938917415.309,261748.96823200927
86265b4efffffff,834.0,,10952538.6522,13132.540350359714
86265b4f7ffffff,32398.0,,8084445556.328,249535.32799333293
86265b547ffffff,10526.0,,312762997.5293,29713.376166568494
86265b54fffffff,3411.0,,22654697.3146,6641.658550161243
86265b557ffffff,13558.0,,1945977284.7,143529.81890396815
86265b55fffffff,3061.0,,17108145.4038,5589.070697092453
86265b56fffffff,1755.0,,3380168.2573,1926.0217990313392
86265b58fffffff,2914.0,,200885927.0704,68938.2042108442
86265b59fffffff,9085.0,,210384393.5914,23157.33556317006
86265b607ffffff,182.0,,392384.15030000004,2155.95686978022
86265b60fffffff,124.0,,635147.6823,5122.158728225806
86265b617ffffff,204.0,,1419362.4476,6957.659056862745
86265b61fffffff,44.0,,776665.4215,17651.48685227273
86265b627ffffff,427.0,,3061697.3249,7170.251346370023
86265b62fffffff,1306.0,,26245976.0911,20096.45948782542
86265b637ffffff,122.0,,937055.4212,7680.782140983606
86265b647ffffff,863.0,,7452143.8367,8635.160876825028
86265b64fffffff,39.0,,167264.3111,4288.82848974359
86265b657ffffff,30.0,,115146.5078,3838.216926666667
86265b65fffffff,66.0,,273185.36939999997,4139.172263636363
86265b667ffffff,32.0,,379830.15834,11869.692448125
86265b66fffffff,273.0,,701048.4776,2567.9431413919415
86265b677ffffff,16.0,,113257.76954,7078.61059625
86265b687ffffff,907.0,,16030989.203,17674.740025358326
86265b68fffffff,1776.0,,20932991.9324,11786.59455653153
86265b697ffffff,69.0,,80938.978,1173.0286666666666
86265b69fffffff,50.0,,3595614.1712,71912.28342400001
86265b6a7ffffff,576.0,,1124119.6872,1951.5966791666667
86265b6afffffff,222.0,,2374649.3967999998,10696.618904504503
86265b6b7ffffff,1056.0,,18142649.1429,17180.538961079546
86265b6c7ffffff,75.0,,8014456.2998,106859.41733066666
86265b6cfffffff,5924.0,,1197015498.8854,202062.03559848075
86265b6d7ffffff,2709.0,,161855802.414,59747.43536877076
86265b6dfffffff,9105.0,,868812473.5932,95421.46881858319
86265b6e7ffffff,76.0,,191537.489,2520.230118421053
86265b6efffffff,181.0,,599615.6762,3312.7937911602207
86265b6f7ffffff,52.0,,373060.5528,7174.2414
86265b707ffffff,31.0,,77534.516,2501.1134193548387
86265b70fffffff,538.0,,507852.7026,943.9641312267659
86265b717ffffff,339.0,,1764212.2787,5204.1660138643065
86265b71fffffff,2836.0,,91974987.0102,32431.236604442875
86265b727ffffff,62.0,,768047.1434,12387.857151612903
86265b72fffffff,120.0,,285884.53085,2382.3710904166664
86265b737ffffff,137.0,,139695.639,1019.6761970802919
86265b747ffffff,33.0,,164977.40385,4999.315268181818
86265b74fffffff,14.0,,,
86265b757ffffff,133.0,,603199.4859,4535.334480451128
86265b75fffffff,133.0,,1214391.6622000001,9130.76437744361
86265b767ffffff,655.0,,1881307.0877,2872.224561374046
86265b76fffffff,158.0,,763420.5886,4831.77587721519
86265b777ffffff,207.0,,1049227.56473,5068.732196763285
86265b787ffffff,4.0,,177707.5987,44426.899675
86265b78fffffff,39.0,,442733.74299999996,11352.147256410255
86265b797ffffff,224.0,,1863927.3610999999,8321.104290624999
86265b79fffffff,471.0,,1095786.7258,2326.5110951167726
86265b7a7ffffff,327.0,,1293786.8942,3956.534844648318
86265b7afffffff,119.0,,1130507.9928000001,9500.067166386556
86265b7b7ffffff,1435.0,,110251073.08620001,76830.01608794426
86265ba07ffffff,63.0,,1329934.23415,21110.067208730157
86265ba0fffffff,27.0,,228588.8812,8466.25485925926
86265ba17ffffff,2.0,,1073923.45,536961.725
86265ba1fffffff,18.0,,414919.3084,23051.07268888889
86265ba27ffffff,487.0,,3428221.31649,7039.468822361397
86265ba2fffffff,90.0,,247667.30504,2751.858944888889
86265ba37ffffff,35.0,,1386762.02795,39621.77222714286
86265ba47ffffff,61.0,,580553.79877,9517.275389672131
86265ba4fffffff,22.0,,177368.733,8062.215136363637
86265ba57ffffff,58.0,,425916.68155,7343.391061206896
86265ba5fffffff,46.0,,357763.03647,7777.4573145652175
86265ba67ffffff,74.0,,861382.1612,11640.299475675676
86265ba6fffffff,7.0,,52491.8152,7498.8307428571425
86265ba77ffffff,145.0,,690015.92985,4758.730550689655
86265ba87ffffff,202.0,,385464.2332,1908.2387782178218
86265ba8fffffff,53.0,,153781.689,2901.5413018867926
86265ba97ffffff,148.0,,186789.63296,1262.0921145945945
86265ba9fffffff,104.0,,165457.81976,1590.9405746153848
86265baa7ffffff,360.0,,1008349.1378400001,2800.969827333334
86265bab7ffffff,647.0,,10425529.4068,16113.64668748068
86265bac7ffffff,12.0,,145887.67870000002,12157.306558333335
86265bacfffffff,55.0,,305997.1382,5563.584330909091
86265bad7ffffff,83.0,,308821.6116,3720.742308433735
86265badfffffff,95.0,,127407.22355,1341.1286689473684
86265bae7ffffff,82.0,,335758.4209,4094.614889024391
86265baefffffff,45.0,,199517.81505,4433.729223333334
86265baf7ffffff,1305.0,,19200719.9284,14713.19534743295
86265bb0fffffff,1325.0,,68094248.3624,51391.8855565283
86265bb1fffffff,7.0,,83685.77124,11955.110177142857
86265bb47ffffff,53.0,,46397.182,875.4185283018868
86265bb4fffffff,102.0,,856591.2282,8397.953217647058
86265bb57ffffff,34.0,,519489.7329,15279.10979117647
86265bb5fffffff,41.0,,263201.35546,6419.545255121951
86265bb67ffffff,23.0,,135324.98251,5883.69489173913
86265bb6fffffff,103.0,,461597.36864999996,4481.527850970873
86265bb77ffffff,8.0,,5294.444600000001,661.8055750000001
86265bb87ffffff,53.0,,6721.9727,126.82967358490566
86265bb8fffffff,137.0,,219528.84652,1602.4003395620437
86265bb9fffffff,70.0,,99734.39103,1424.7770147142858
8626c900fffffff,437.0,,440474.52297,1007.9508534782608
8626c9027ffffff,234.0,,443873.9897,1896.8973918803417
8626c902fffffff,553.0,,785768.9165599999,1420.9202831103073
8626c9047ffffff,916.0,,2482495.4633,2710.14788569869
8626c904fffffff,818.0,,3015356.4299999997,3686.2548044009777
8626c9057ffffff,3676.0,,47754563.596599996,12990.904134004351
8626c905fffffff,624.0,,1591323.09938,2550.1972746474357
8626c9067ffffff,1136.0,,1122023.66517,987.6968883538732
8626c906fffffff,883.0,,1139062.82695,1289.9918765005661
8626c9077ffffff,448.0,,1343361.48376,2998.574740535714
8626c90cfffffff,266.0,,266956.4766,1003.5957766917293
8626c90e7ffffff,48.0,,142529.9882,2969.3747541666667
8626c90efffffff,610.0,,1235364.6167,2025.187896229508
8626c9107ffffff,250.0,,617328.8557600001,2469.31542304
8626c910fffffff,699.0,,693784.6884,992.5388961373391
8626c9127ffffff,697.0,,2066176.15033,2964.384720703013
8626c912fffffff,1749.0,,4860928.89441,2779.2618035506002
8626c9147ffffff,2763.0,,17743664.77907,6421.883741972494
8626c914fffffff,2819.0,,62240798.20926,22079.03448359702
8626c9157ffffff,346.0,,314391.58876,908.6462102890174
8626c915fffffff,489.0,,677004.2615499999,1384.4667925357871
8626c9167ffffff,670.0,,1287613.46014,1921.8111345373136
8626c916fffffff,3453.0,,83512348.8359,24185.447099884157
8626c9177ffffff,1508.0,,5220518.3061,3461.8821658488064
8626c9207ffffff,1381.0,,1415455.6967,1024.9498165821867
8626c920fffffff,2894.0,,5955060.33085,2057.726444661368
8626c9217ffffff,1494.0,,3492590.8918000003,2337.7449074966535
8626c921fffffff,3127.0,,6045725.27836,1933.3947164566678
8626c9227ffffff,4075.0,,18562260.6171,4555.155979656442
8626c922fffffff,6169.0,,126004376.1043,20425.413536116066
8626c9237ffffff,3394.0,,49157198.1604,14483.558680141427
8626c9247ffffff,2567.0,,7783743.9444,3032.2337142189326
8626c924fffffff,743.0,,1495164.05014,2012.333849448183
8626c9257ffffff,2247.0,,22607626.80466,10061.24913425011
8626c925fffffff,1077.0,,12403520.0628,11516.73172033426
8626c9267ffffff,8082.0,,73615474.2274,9108.5714213561
8626c926fffffff,1328.0,,1066229.90193,802.8839622966867
8626c9277ffffff,8702.0,,41448299.8618,4763.077437577568
8626c9287ffffff,268.0,,377107.5973,1407.1179003731345
8626c928fffffff,296.0,,421314.89317,1423.3611255743242
8626c9297ffffff,212.0,,280654.83359,1323.8435546698113
8626c929fffffff,301.0,,617906.85229,2052.846685348837
8626c92a7ffffff,1416.0,,829704.70246,585.9496486299435
8626c92afffffff,1315.0,,6468053.5407,4918.67189406844
8626c92b7ffffff,935.0,,1716213.4792,1835.5224376470587
8626c92c7ffffff,1868.0,,3018296.11689,1615.79021246788
8626c92cfffffff,750.0,,953510.30542,1271.3470738933333
8626c92d7ffffff,346.0,,279428.44561,807.5966636127167
8626c92dfffffff,1696.0,,17228386.10699,10158.246525347877
8626c92e7ffffff,4808.0,,14249149.361299999,2963.6333946131444
8626c92efffffff,1962.0,,1774311.44356,904.3381465647299
8626c92f7ffffff,2368.0,,7298498.31465,3082.1361126055745
8626c9307ffffff,2116.0,,3077229.6906,1454.2673396030245
8626c930fffffff,9249.0,,166682689.352,18021.698491945073
8626c9317ffffff,1028.0,,761766.04093,741.0175495428016
8626c931fffffff,1340.0,,2675421.1486,1996.5829467164178
8626c9327ffffff,3328.0,,40146035.3933,12063.11159654447
8626c932fffffff,2562.0,,22988940.3515,8973.044633684622
8626c9337ffffff,5564.0,,12805679.1973,2301.5239391265277
8626c9347ffffff,35971.0,,1745294828.343,48519.4970488171
8626c934fffffff,2749.0,,58737155.1414,21366.73522786468
8626c9357ffffff,24637.0,,1708346144.6584,69340.67234884118
8626c935fffffff,22780.0,,598913724.0124,26291.20825339772
8626c9367ffffff,4118.0,,12572560.3299,3053.074388028169
8626c936fffffff,3528.0,,36741502.150199994,10414.25797908163
8626c9377ffffff,29100.0,,1952035111.72,67080.24438900343
8626c9387ffffff,1004.0,,1548132.22186,1541.9643644023904
8626c938fffffff,484.0,,564565.2487,1166.4571254132231
8626c9397ffffff,231.0,,294411.17824,1274.507265108225
8626c939fffffff,1497.0,,8981885.64903,5999.923613246493
8626c93a7ffffff,532.0,,1084697.15324,2038.9044233834584
8626c93afffffff,829.0,,1202382.66425,1450.4012837756331
8626c93b7ffffff,810.0,,1479047.60315,1825.9846952469136
8626c976fffffff,72.0,,177516.58729999998,2465.508156944444
8626c9807ffffff,370.0,,414938.43219,1121.4552221351353
8626c980fffffff,311.0,,742054.41086,2386.027044565916
8626c9817ffffff,664.0,,455196.74285,685.5372633283132
8626c981fffffff,241.0,,230077.41873,954.6780860165975
8626c9827ffffff,708.0,,856573.2747000001,1209.8492580508475
8626c982fffffff,588.0,,522401.57086,888.4380456802721
8626c9837ffffff,901.0,,1346437.4729799998,1494.3812130743615
8626c9847ffffff,713.0,,432843.82605000003,607.074089831697
8626c984fffffff,546.0,,789703.09669,1446.342667930403
8626c9857ffffff,437.0,,628736.08506,1438.7553433867276
8626c985fffffff,563.0,,992916.25839,1763.616799982238
8626c9867ffffff,4532.0,,78249156.75764,17265.921614660194
8626c986fffffff,633.0,,1007426.334,1591.5107962085308
